'aimed',6.71307793042e-06
'aims',2.99938516313e-06
'air',0.000102292576361
'aircraft',4.09060130986e-06
'airfare',6.63787057533e-07
'airline',4.04986466279e-06
'airlines',3.04471892226e-06
'airplane',4.60611812678e-06
'airport',2.81808827433e-05
'airports',1.36825480394e-06
'aj',4.57046281908e-06
'ak',1.47927129228e-06
'aka',1.8265693962e-05
'al',5.192091228e-05
'ala',4.05865832319e-06
'alabama',4.36143924046e-06
'alan',1.25026299596e-05
'alarm',2.3544825056e-05
'alaska',3.58168219584e-06
'albania',3.37189055548e-07
'albany',1.11744175056e-06
'albert',5.872660364e-06
'alberta',1.51572218663e-06
'album',5.16586498044e-05
'albums',1.03558160893e-05
'albuquerque',5.43725841212e-07
'alcohol',2.55264627725e-05
'alert',7.84072973408e-06
'alerts',1.30105151087e-06
'alex',3.40050292931e-05
'alexander',4.82175062716e-06
'alexandria',4.66730720239e-07
'alfred',2.37617987377e-06
'algebra',7.83176089664e-06
'algeria',4.07194986186e-07
'algorithm',1.41255280905e-06
'algorithms',1.00553558629e-06
'ali',6.83284304607e-06
'alias',3.33422093149e-06
'alice',9.0282872794e-06
'alien',1.15148814816e-05
'align',1.26575875844e-06
'alignment',1.29607752609e-06
'alike',4.74296618091e-06
'alive',3.16678069592e-05
'all',0.00395597845694
'allah',5.06551310556e-06
'allan',2.6149368829e-06
'alleged',4.82661215433e-06
'allen',7.66354367727e-06
'allergy',2.15589994311e-06
'alliance',6.57661825618e-06
'allied',3.18543035527e-06
'allocated',1.02620567532e-06
'allocation',5.8475962748e-07
'allow',6.54855526685e-05
'allowance',2.60216000274e-06
'allowed',6.79737435423e-05
'allowing',2.03804289814e-05
'allows',2.55324136494e-05
'alloy',4.15000119503e-07
'almost',0.000343310848158
'alone',0.000121297168347
'along',0.00020367120494
'alot',8.55596024263e-05
'alpha',4.37345034801e-06
'alphabetical',1.04743935433e-06
'alpine',1.15515695179e-06
'already',0.000315843216145
'also',0.000901846948294
'alt',1.28021137964e-06
'alter',7.0322087885e-06
'altered',4.59848898722e-06
'alternate',6.81118126742e-06
'alternative',1.60410320549e-05
'alternatively',6.31288190906e-07
'alternatives',2.71414127669e-06
'although',0.000179007612305
'alto',1.14028031955e-06
'aluminium',5.09177338562e-07
'aluminum',2.64747850543e-06
'alumni',4.42521231238e-06
'always',0.000724194716659
'am',0.00191948640496
'amanda',1.88672941062e-05
'amateur',3.0895694652e-06
'amazing',0.00010246779082
'amazon',6.37181556742e-06
'ambassador',2.78826327065e-06
'amber',9.02337238102e-06
'ambien',2.94387446598e-07
'ambient',1.18403471647e-06
'amd',1.64931434367e-06
'amend',1.12222137481e-06
'amended',1.09142219384e-06
'amendment',1.05394503297e-05
'amendments',1.19019723632e-06
'amenities',8.89398162919e-07
'america',7.19480674789e-05
'american',0.000166670289298
'americans',4.8198097767e-05
'americas',1.91358491713e-06
'amino',6.48420244879e-07
'among',6.97053640035e-05
'amongst',1.61187506481e-05
'amount',7.90019781016e-05
'amounts',1.57874756309e-05
'amp',1.54044921951e-06
'ampland',1.75940880081e-08
'amplifier',4.81915916369e-07
'amsterdam',2.60170890683e-06
'amy',2.02511113353e-05
'an',0.00223636042923
'ana',2.50305720414e-06
'anaheim',1.56404411421e-06
'anal',6.38402400182e-06
'analog',1.87146521957e-06
'analysis',1.64903533431e-05
'analyst',2.13257986235e-06
'analysts',2.41682488506e-06
'analytical',1.81293131094e-06
'analyze',5.82248990317e-06
'analyzed',1.77209675054e-06
'analyzes',4.09107256797e-07
'anatomy',2.38351639641e-06
'anchor',3.70629635977e-06
'ancient',1.8649068466e-05
'and',0.0252244719818
'andale',3.73368201075e-08
'anderson',4.71755620956e-06
'andorra',1.02542124932e-07
'andrea',6.52309280446e-06
'andreas',6.8287211963e-07
'andrew',2.35049399342e-05
'andrews',1.91026390193e-06
'andy',2.47633753353e-05
'angel',2.40503993365e-05
'angela',6.01487398491e-06
'angeles',9.97717444119e-06
'angels',1.65237048228e-05
'anger',2.81140538414e-05
'angle',6.45106976146e-06
'angola',1.52915995015e-07
'angry',6.22373797378e-05
'animal',3.14225594057e-05
'animals',2.58854306276e-05
'animated',7.82452896839e-06
'animation',8.60399574754e-06
'anime',1.425556574e-05
'ann',1.5800410006e-05
'anna',1.24478451003e-05
'anne',1.2053863368e-05
'annex',5.1855695039e-07
'annie',9.06605879559e-06
'anniversary',1.59607424844e-05
'annotated',3.00258209373e-07
'annotation',2.55353781769e-08
'announce',8.868733899e-06
'announced',2.15727912404e-05
'announcement',7.66701353779e-06
'announcements',2.0258335174e-06
'announces',3.06214487798e-06
'annoying',4.38876384678e-05
'annual',1.86097055066e-05
'annually',8.92947842995e-07
'anonymous',1.14033289032e-05
'another',0.000673213468848
'answer',0.000107288169267
'answered',2.25846746044e-05
'answering',1.31723930854e-05
'answers',2.95372025981e-05
'ant',5.49191728645e-06
'antarctica',4.08269979861e-07
'antenna',1.07344865199e-06
'anthony',1.31026164297e-05
'anthropology',1.2846953132e-06
'anti',4.03630513936e-06
'antibodies',1.70815212646e-07
'antibody',1.51183822149e-07
'anticipated',4.11945103435e-06
'antigua',2.50372427841e-07
'antique',2.82571990781e-06
'antiques',5.0030254441e-07
'antivirus',8.4536949563e-07
'antonio',5.35638898751e-06
'anxiety',1.09029685417e-05
'any',0.000912974149164
'anybody',4.08830760215e-05
'anymore',4.8465846178e-05
'anyone',0.000334989282154
'anything',0.00043877454734
'anytime',1.84557698477e-05
'anyway',9.27904520398e-05
'anywhere',3.89229056771e-05
'aol',7.56149196666e-06
'ap',2.09904892479e-05
'apache',2.23723094912e-06
'apart',4.94606579914e-05
'apartment',5.37727026199e-05
'apartments',4.46489127999e-06
'api',3.02361888432e-06
'apnic',1.75940880081e-08
'apollo',1.77322400158e-06
'app',2.17011295438e-06
'apparatus',1.05661541127e-06
'apparel',7.88436403079e-07
'apparent',1.51256160152e-05
'apparently',0.000105062032809
'appeal',1.26751153114e-05
'appeals',4.03437899402e-06
'appear',3.52063487106e-05
'appearance',1.40424060472e-05
'appeared',2.36235671207e-05
'appearing',6.59977881394e-06
'appears',3.25683188131e-05
'appendix',1.09830471198e-06
'apple',2.98451871402e-05
'appliance',6.08002601228e-07
'appliances',1.33202699334e-06
'applicable',2.64688908871e-06
'applicant',7.77049317361e-07
'applicants',1.60501681291e-06
'application',2.63466754391e-05
'applications',1.19843437398e-05
'applied',1.78275453438e-05
'applies',7.24920531604e-06
'apply',2.89963281412e-05
'applying',9.47729044938e-06
'appointed',5.63816877033e-06
'appointment',2.07520831758e-05
'appointments',3.5203697015e-06
'appraisal',1.42074657499e-06
'appreciate',4.89999754225e-05
'appreciated',8.5409860798e-06
'appreciation',8.48687300867e-06
'approach',2.65545496432e-05
'approaches',4.42699732512e-06
'appropriate',2.05150173776e-05
'appropriations',4.40340561614e-07
'approval',6.98972360993e-06
'approve',6.13586193212e-06
'approved',7.91975155706e-06
'approx',1.07445729836e-06
'approximate',9.51714680452e-07
'approximately',1.28111708861e-05
'apps',1.89385875474e-06
'apr',2.7542750015e-06
'april',3.48372839239e-05
'apt',4.57315545139e-06
'aqua',3.80631545313e-06
'aquarium',2.62757623311e-06
'aquatic',5.87002801438e-07
'ar',3.35004907865e-06
'arab',1.12276320478e-05
'arabia',3.26670874174e-06
'arabic',4.82326784921e-06
'arbitrary',2.15761885861e-06
'arbitration',6.01270789592e-07
'arbor',1.43454318929e-06
'arc',2.16783683393e-06
'arcade',5.05744670213e-06
'arch',3.51465928019e-06
'architect',3.53722235631e-06
'architects',9.53862509492e-07
'architectural',1.78845255733e-06
'architecture',6.24357039967e-06
'archive',6.93489447387e-06
'archived',1.56648062145e-06
'archives',6.79998738323e-06
'arctic',1.36380706481e-06
'are',0.00386428428226
'area',7.56232133697e-05
'areas',2.25847185498e-05
'arena',5.90643758413e-06
'arg',6.26291094724e-07
'argentina',1.43650525097e-06
'argue',2.35139473413e-05
'argued',7.57899042397e-06
'argument',2.58736316083e-05
'arguments',1.25269089952e-05
'arise',3.55352025701e-06
'arising',1.43164689448e-06
'arizona',6.69805461921e-06
'arkansas',4.70553217135e-06
'arlington',1.18966515979e-06
'arm',3.56947596157e-05
'armed',1.38313237145e-05
'armenia',1.85905702999e-07
'armor',3.91798181138e-06
'arms',5.70625033761e-05
'armstrong',4.28680900854e-06
'army',3.45983463725e-05
'arnold',5.29088312282e-06
'around',0.000869401728457
'arrange',7.28518587046e-06
'arranged',8.57030768722e-06
'arrangement',3.85503773524e-06
'arrangements',4.7732004383e-06
'array',4.56918648547e-06
'arrest',4.41472437937e-06
'arrested',1.17526069353e-05
'arrival',9.50357856995e-06
'arrivals',3.94367600717e-07
'arrive',2.06286190513e-05
'arrived',5.27286473935e-05
'arrives',5.07731503173e-06
'arrow',3.90261275758e-06
'art',8.45196879869e-05
'arthritis',1.2240220657e-06
'arthur',1.14592986919e-05
'article',0.000101072783543
'articles',2.01471275894e-05
'artificial',6.65988896687e-06
'artist',1.91568695017e-05
'artistic',9.60706060623e-06
'artists',1.59094988246e-05
'arts',1.80345440028e-05
'artwork',4.01845769769e-06
'aruba',4.28298414217e-07
'as',0.0041912110559
'asbestos',3.32507281512e-07
'ascii',5.67921075681e-07
'ash',1.04573500858e-05
'ashley',1.4519076471e-05
'asia',6.98246034382e-06
'asian',2.18986595505e-05
'aside',3.07476764129e-05
'asin',1.85780789908e-07
'ask',0.000276584211079
'asked',0.000290544360603
'asking',9.80881776899e-05
'asks',3.3929316437e-05
'asn',4.6294843736e-08
'asp',1.43302640948e-06
'aspect',1.66209816168e-05
'aspects',1.46712661056e-05
'ass',0.00013619621263
'assault',5.47460056417e-06
'assembled',3.15006896782e-06
'assembly',9.93292589205e-06
'assess',2.66208402239e-06
'assessed',9.73569644544e-07
'assessing',1.04993689244e-06
'assessment',4.86087609473e-06
'assessments',6.6997716972e-07
'asset',2.80161271975e-06
'assets',2.62892735359e-06
'assign',2.38432108126e-06
'assigned',1.79081188396e-05
'assignment',1.41433578398e-05
'assignments',7.66881834577e-06
'assist',6.74096849447e-06
'assistance',6.87332769127e-06
'assistant',1.2692262642e-05
'assisted',2.22027059161e-06
'assists',1.07102732962e-06
'associate',8.82312052506e-06
'associated',1.95358741398e-05
'associates',3.54437079507e-06
'association',1.22536450927e-05
'associations',1.58422238153e-06
'assume',2.82197872125e-05
'assumed',1.16893253e-05
'assumes',2.41933249399e-06
'assuming',1.38812505902e-05
'assumption',5.17861374587e-06
'assumptions',2.73240894736e-06
'assurance',2.39380744759e-06
'assure',8.37699524937e-06
'assured',9.20658858366e-06
'asthma',2.56807943635e-06
'astrology',1.88141648344e-06
'astronomy',1.10644019426e-06
'asus',2.51324273291e-07
'asylum',2.36140651588e-06
'at',0.00491177396478
'ata',2.97103508792e-06
'ate',0.000111281236034
'athens',4.10103275996e-06
'athletes',4.54412549097e-06
'athletic',5.19527122731e-06
'athletics',2.01232914732e-06
'ati',1.01494067743e-06
'atlanta',7.23169661686e-06
'atlantic',5.50091820096e-06
'atlas',1.13932055623e-06
'atm',5.19118328885e-06
'atmosphere',1.20914785872e-05
'atmospheric',8.17334104019e-07
'atom',2.76383057189e-06
'atomic',5.05447500358e-06
'attach',3.95296228863e-06
'attached',1.94303133053e-05
'attachment',4.02183393967e-06
'attachments',1.6123505763e-06
'attack',4.44730136091e-05
'attacked',1.35579818213e-05
'attacks',2.10788838369e-05
'attempt',5.48436823088e-05
'attempted',1.50853409133e-05
'attempting',1.68337795702e-05
'attempts',1.70659476196e-05
'attend',2.70164398191e-05
'attendance',5.44152494377e-06
'attended',1.58447840892e-05
'attending',1.4985802551e-05
'attention',7.76619614099e-05
'attitude',2.76586358176e-05
'attitudes',5.44249041261e-06
'attorney',7.12592971778e-06
'attorneys',1.25226730978e-06
'attract',7.89959581397e-06
'attraction',7.36800426132e-06
'attractions',1.43896414687e-06
'attractive',1.76089342337e-05
'attribute',3.7655246526e-06
'attributes',3.4574597417e-06
'au',7.13117303318e-06
'auburn',1.86633453893e-06
'auckland',1.75743001805e-06
'auction',4.73948848599e-06
'auctions',1.32370491434e-06
'aud',2.51383508897e-07
'audi',2.41518579943e-06
'audience',2.64843145545e-05
'audio',1.13253574977e-05
'audit',1.59989238792e-06
'auditor',2.4639506098e-07
'aug',8.96269522207e-06
'august',4.75274808326e-05
'aurora',2.00835344707e-06
'aus',1.24207137915e-06
'austin',1.38126522731e-05
'australia',1.28124160752e-05
'australian',1.32911972177e-05
'austria',1.55421195221e-06
'authentic',4.35510286335e-06
'authentication',1.0375054929e-06
'author',2.83116671652e-05
'authorities',6.85796902807e-06
'authority',1.45486024601e-05
'authorization',1.17733348884e-06
'authorized',2.33094138806e-06
'authors',7.75332453893e-06
'auto',8.47753889903e-06
'automated',2.52920531073e-06
'automatic',6.46121923279e-06
'automatically',1.38513719209e-05
'automation',9.3466805265e-07
'automobile',1.67300711541e-06
'automobiles',7.17853786638e-07
'automotive',8.54922166062e-07
'autos',2.45487234129e-07
'autumn',5.67072869472e-06
'av',2.36787722357e-06
'availability',2.34173800794e-06
'available',5.34520717037e-05
'avatar',1.36749397145e-06
'ave',3.21753326353e-06
'avenue',7.35924920302e-06
'average',4.55925013512e-05
'avg',1.10583756723e-06
'avi',4.41986782268e-07
'aviation',1.1789193665e-06
'avoid',4.7308305814e-05
'avoiding',1.20850350931e-05
'avon',1.37178760917e-06
'aw',3.41005958867e-06
'award',1.45338399787e-05
'awarded',4.90731791162e-06
'awards',1.24728198352e-05
'aware',3.70141562477e-05
'awareness',7.4915506627e-06
'away',0.000429487867936
'awesome',9.06429762709e-05
'awful',2.52755038285e-05
'axis',2.11434433092e-06
'aye',1.73372572796e-06
'az',3.275545712e-06
'azerbaijan',1.76112714913e-07
'b',8.31756646158e-05
'ba',1.69822825181e-05
'babe',5.90926441737e-06
'babes',2.36196887e-06
'babies',1.78460223634e-05
'baby',0.000122242775392
'bachelor',5.35313202552e-06
'back',0.00149841915722
'backed',1.05495118433e-05
'background',2.60925029545e-05
'backgrounds',2.15225401036e-06
'backing',7.82347627206e-06
'backup',6.76266871606e-06
'bacon',8.61037760447e-06
'bacteria',2.35302685058e-06
'bacterial',8.25589299409e-07
'bad',0.000484511209027
'badge',3.41626876246e-06
'badly',2.50401148199e-05
'bag',5.36424176864e-05
'baghdad',7.17919058294e-06
'bags',2.09579980932e-05
'bahamas',1.12831762387e-06
'bahrain',4.36227270119e-07
'bailey',3.4421441278e-06
'baker',4.0436832003e-06
'baking',5.4596867002e-06
'balance',2.55765922785e-05
'balanced',7.43027131792e-06
'bald',6.50358500113e-06
'bali',1.43258969757e-06
'ball',6.08407475322e-05
'ballet',3.99994685164e-06
'balloon',5.00793468996e-06
'ballot',4.05792154842e-06
'balls',2.35647014796e-05
'baltimore',3.93433718611e-06
'ban',1.15451233769e-05
'banana',1.22678361633e-05
'band',0.000134081619437
'bands',2.83929123905e-05
'bandwidth',2.23700704961e-06
'bang',1.0421165859e-05
'bangbus',1.75940880081e-08
'bangkok',2.9630004604e-06
'bangladesh',1.93254730243e-06
'bank',3.60412263684e-05
'banking',3.77379256902e-06
'bankruptcy',1.02400220763e-06
'banks',7.2391950104e-06
'banned',7.7770661439e-06
'banner',6.74751665535e-06
'banners',1.93756541866e-06
'baptist',4.8834684131e-06
'bar',7.94906228276e-05
'barbados',1.7531529453e-07
'barbara',5.93256724025e-06
'barbie',6.44100579876e-06
'barcelona',2.09744834017e-06
'bare',1.41665055243e-05
'barely',4.83272012363e-05
'bargain',1.03474186149e-05
'bargains',5.67534418548e-07
'barn',4.18351584522e-06
'barnes',6.36584812097e-06
'barrel',4.50261550543e-06
'barrier',5.49953323154e-06
'barriers',3.15615354304e-06
'barry',8.42540063739e-06
'bars',1.65618835664e-05
'base',2.77623680333e-05
'baseball',3.40614196213e-05
'based',8.02812458221e-05
'baseline',7.83154811665e-07
'basement',1.365911856e-05
'basename',1.75940880081e-08
'bases',4.35482795737e-06
'basic',4.13213565262e-05
'basically',8.62240968684e-05
'basics',5.54884508264e-06
'basin',8.8411844329e-07
'basis',1.78514332254e-05
'basket',7.43228161852e-06
'basketball',2.76879836804e-05
'baskets',1.5269109982e-06
'bass',1.51860046025e-05
'bat',9.98934246548e-06
'batch',9.48211891875e-06
'bath',1.94030690877e-05
'bathroom',3.87702181459e-05
'bathrooms',2.6399991341e-06
'baths',1.68378630894e-06
'batman',5.75748918277e-06
'batteries',5.01743824119e-06
'battery',1.11381672584e-05
'battle',3.66305817655e-05
'battlefield',2.82126917444e-06
'bay',1.80840079887e-05
'bb',5.3723409333e-06
'bbc',1.92748543762e-05
'bbs',3.61414613633e-07
'bbw',3.37620567543e-07
'bc',1.195258335e-05
'bd',7.9700867055e-07
'bdsm',1.19905532579e-06
'be',0.00540249929524
'beach',6.35453294047e-05
'beaches',3.81959382169e-06
'beads',3.12864857777e-06
'beam',3.7280968823e-06
'bean',7.7381410289e-06
'beans',8.23136682405e-06
'bear',4.11631851612e-05
'bearing',6.98710453169e-06
'bears',9.98340958842e-06
'beast',1.00907274688e-05
'beastality',1.75940880081e-08
'beastiality',1.73388193653e-07
'beat',8.46339345309e-05
'beatles',7.48028328321e-06
'beats',1.51820994612e-05
'beautiful',0.000137273056936
'beautifully',5.49943147957e-06
'beauty',4.41691062706e-05
'beaver',2.6398916947e-06
'became',8.36314033108e-05
'because',0.00170570531626
'become',0.000205527506119
'becomes',4.47828559017e-05
'becoming',4.97377507239e-05
'bed',0.000163010381129
'bedding',6.06460077671e-07
'bedford',7.7284040073e-07
'bedroom',2.44575275731e-05
'bedrooms',1.43002219881e-06
'beds',5.45483288054e-06
'bee',7.92581730867e-06
'beef',1.39959951548e-05
'been',0.00187903248981
'beer',5.9170518111e-05
'before',0.000739919070099
'began',8.81897250611e-05
'begin',7.57509444938e-05
'beginner',1.21080573814e-06
'beginners',2.8297011359e-06
'beginning',7.79265537965e-05
'begins',3.02795021303e-05
'begun',1.46300059522e-05
'behalf',6.83135118861e-06
'behavior',1.84906314248e-05
'behavioral',2.20152449881e-06
'behind',0.000186815131006
'beijing',1.99272586406e-06
'being',0.000969024836349
'beings',1.05754656955e-05
'belarus',1.1744684118e-07
'belfast',4.49407532529e-07
'belgium',1.2467487748e-06
'belief',2.18640266916e-05
'beliefs',1.54665957946e-05
'believe',0.000376748115206
'believed',2.93341642057e-05
'believes',1.8718873588e-05
'belize',4.99683356635e-07
'belkin',1.0826864195e-07
'bell',2.15054843224e-05
'belle',4.06890021473e-06
'belly',1.35443199184e-05
'belong',2.21405040044e-05
'belongs',6.9976673385e-06
'below',4.20105628199e-05
'belt',1.02342694381e-05
'belts',1.7089764933e-06
'ben',5.09140041787e-05
'bench',1.01224760297e-05
'benchmark',8.9218047196e-07
'bend',1.1047246489e-05
'beneath',1.53912150539e-05
'beneficial',3.92023349906e-06
'benefit',2.28751033341e-05
'benefits',1.8220663449e-05
'benjamin',4.42070309714e-06
'bennett',8.94877681993e-07
'bent',1.20605096178e-05
'benz',1.094234179e-06
'berkeley',3.74194206936e-06
'berlin',2.83999614846e-06
'bermuda',6.57570698443e-07
'bernard',3.09359530204e-06
'berry',4.60987571991e-06
'beside',3.36563146871e-05
'besides',4.77302033155e-05
'best',0.000535955020353
'bestiality',2.74311292013e-07
'bestsellers',3.01764591389e-07
'bet',5.56492724328e-05
'beta',8.14511905034e-06
'beth',1.07304981974e-05
'better',0.000546869415965
'betting',5.50739845484e-06
'betty',4.49436021196e-06
'between',0.000283087242383
'beverage',4.19257454813e-06
'beverages',2.36008191991e-06
'beverly',3.00432758355e-06
'beyond',6.75866082058e-05
'bg',1.0984872165e-06
'bhutan',1.13124405057e-07
'bi',2.60688955965e-06
'bias',4.07978302533e-06
'bible',4.10674040963e-05
'biblical',5.98204328182e-06
'bibliographic',2.13713559179e-07
'bibliography',6.46993130333e-07
'bicycle',4.62604487247e-06
'bid',1.20177726553e-05
'bidder',5.21602262281e-07
'bidding',2.22209527258e-06
'bids',1.06579582528e-06
'big',0.000484390036555
'bigger',4.04556406131e-05
'biggest',5.28629632088e-05
'bike',4.2579375028e-05
'bikes',6.69177071501e-06
'bikini',4.63820491432e-06
'bill',7.51152523186e-05
'billing',2.06527368554e-06
'billion',2.03913218876e-05
'bills',1.72811394168e-05
'billy',1.76884542265e-05
'bin',2.09048534682e-05
'binary',2.34160120189e-06
'bind',3.00284775652e-06
'binding',2.05347025502e-06
'bingo',2.75267076652e-06
'bio',1.02625613778e-05
'biodiversity',6.97320428057e-08
'biographies',7.13681403696e-07
'biography',3.79610788654e-06
'biol',4.15302858812e-08
'biological',9.2947341012e-06
'biology',8.96584863408e-06
'bios',1.04704081887e-06
'biotechnology',6.2261643859e-07
'bird',2.32975999823e-05
'birds',2.03337401971e-05
'birmingham',2.37648769097e-06
'birth',2.69670255906e-05
'birthday',0.000131419443658
